Date,Title,0,0 (0 bps),1 (25 bps),10 (250 bps),11 (275 bps),12+ (300+ bps),2 (50 bps),25 bps decrease,25+ bps increase,3 (75 bps),4 (100 bps),5 (125 bps),50+ bps decrease,6 (150 bps),7 (175 bps),8 (200 bps),8 or more (200+ bps),9 (225 bps),Arthur Laffer,Bill Pulte,Chamath Palihapitiya,Chris Waller,Christopher Waller,Cut-Pause-Cut,Cut–Cut–Cut,Cut–Cut–Pause,Cut–Pause–Cut,Cut–Pause–Pause,David Malpass,David Zervos,Elon Musk,Howard Lutnick,James Bullard,Janet Yellen,Jerome Powell,Judy Shelton,Kevin Hassett,Kevin Warsh,Larry Kudlow,Larry Lindsey,Lorie K. Logan,Marc Sumerlin,Michelle Bowman,No announcement by December 31,No change,No one nominated before 2027,Other,Pause–Cut–Cut,Pause–Cut–Pause,Philip Jefferson,Price,Rick Rieder,Roger W. Ferguson Jr.,Ron Paul,Scott Bessent,Stephen Miran
2025-10-11 00:00:00,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0005,0.002,,,0.24,,,,,,0.0055,0.028,,0.0005,0.0325,0.002,0.0065,0.005,0.275,0.19,0.0005,0.003,0.01,0.0055,0.0205,,,0.0035,,,,0.009,,0.1775,,0.002,0.0295,0.062
2025-10-12 00:00:00,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,
2025-10-12 00:00:00,Fed decision in December,,,,,,,,0.735,0.0095,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.205,,,,,,,,,,,
2025-10-12 00:00:00,Fed decision in January,,,,,,,,0.295,0.0095,,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,
2025-10-12 00:00:00,Fed decisions (Oct-Jan),,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.45,0.1,0.165,,,,,,,,,,,,,,,,,,,0.0315,0.02,0.019,,,,,,,
2025-10-12 00:00:00,Fed decisions (Sep-Dec),,,,,,,,,,,,,,,,,,,,,,,,0.029,0.705,0.1995,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 00:00:00,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0475,,,,,
2025-10-12 00:00:00,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0225,,,,,
2025-10-12 00:00:00,How many Fed rate cuts in 2025,,,0.023,,,,0.2,,,0.7,0.0655,0.0145,,0.004,0.003,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 00:00:00,How many Fed rate cuts in 2026,,0.075,0.135,0.025,0.015,0.09,0.195,,,0.205,0.09,0.07,,0.055,0.045,0.035,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 00:00:00,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,,,,,
2025-10-12 00:00:00,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0015,,0.0005,0.1565,,,,,,,,,0.0005,0.003,,,,0.002,0.1505,0.1065,0.0005,,,,0.07,0.54,,,,,,,,,0.0005,0.0005,0.004,
2025-10-12 00:00:00,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0005,0.002,,,0.225,,,,,,0.0055,0.035,,0.0005,0.024,0.0015,0.0055,0.007,0.325,0.18,0.0005,0.003,0.0105,0.0045,0.042,,,0.0035,,,,0.007,,0.1395,,0.002,0.0295,0.0665
2025-10-13 00:00:00,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,,,,,
2025-10-13 00:00:00,Fed decision in December,,,,,,,,0.735,0.0095,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.205,,,,,,,,,,,
2025-10-13 00:00:00,Fed decision in January,,,,,,,,0.305,0.009,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,
2025-10-13 00:00:00,Fed decisions (Oct-Jan),,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.45,0.1,0.16,,,,,,,,,,,,,,,,,,,0.0315,0.019,0.019,,,,,,,
2025-10-13 00:00:00,Fed decisions (Sep-Dec),,,,,,,,,,,,,,,,,,,,,,,,0.029,0.695,0.205,,0.0335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 00:00:00,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,
2025-10-13 00:00:00,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,,,,,
2025-10-13 00:00:00,How many Fed rate cuts in 2025,,,0.0235,,,,0.21,,,0.685,0.064,0.014,,0.004,0.0025,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 00:00:00,How many Fed rate cuts in 2026,,0.075,0.135,0.025,0.015,0.0875,0.195,,,0.2,0.105,0.07,,0.05,0.045,0.035,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 00:00:00,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0385,,,,,
2025-10-13 00:00:00,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0015,,0.0005,0.152,,,,,,,,,0.0005,0.003,,,,0.002,0.1155,0.1045,0.0005,,,,0.068,0.545,,,,,,,,,0.0005,0.0005,0.004,
2025-10-13 00:00:00,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0005,0.002,,,0.225,,,,,,0.0045,0.0275,,0.0005,0.0405,0.0015,0.0055,0.0065,0.32,0.185,0.0005,0.003,0.0105,0.003,0.0255,,,0.0035,,,,0.007,,0.13,,0.002,0.035,0.0645
2025-10-14 00:00:00,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0135,,,,,
2025-10-14 00:00:00,Fed decision in December,,,,,,,,0.745,0.0095,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195,,,,,,,,,,,
2025-10-14 00:00:00,Fed decision in January,,,,,,,,0.31,0.0095,,,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605,,,,,,,,,,,
2025-10-14 00:00:00,Fed decisions (Oct-Jan),,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.45,0.095,0.16,,,,,,,,,,,,,,,,,,,0.0315,0.016,0.022,,,,,,,
2025-10-14 00:00:00,Fed decisions (Sep-Dec),,,,,,,,,,,,,,,,,,,,,,,,0.0285,0.695,0.2015,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-14 00:00:00,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,,,,,
2025-10-14 00:00:00,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0225,,,,,
2025-10-14 00:00:00,How many Fed rate cuts in 2025,,,0.0195,,,,0.195,,,0.705,0.057,0.014,,0.004,0.003,,0.0035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-14 00:00:00,How many Fed rate cuts in 2026,,0.075,0.135,0.025,0.015,0.0875,0.19,,,0.205,0.095,0.07,,0.05,0.045,0.035,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-14 00:00:00,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0335,,,,,
2025-10-14 00:00:00,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0015,,0.0005,0.152,,,,,,,,,0.0005,0.01,,,,0.002,0.12,0.104,0.0005,,,,0.069,0.565,,,,,,,,,0.0005,0.0005,0.004,
2025-10-14 00:00:00,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0005,0.002,,,0.215,,,,,,0.004,0.0325,,0.0005,0.0355,0.002,0.0055,0.006,0.335,0.19,0.0005,0.003,0.002,0.003,0.047,,,0.0025,,,,0.0065,,0.1165,,0.002,0.0295,0.0605
2025-10-15 00:00:00,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0135,,,,,
2025-10-15 00:00:00,Fed decision in December,,,,,,,,0.775,0.0095,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,
2025-10-15 00:00:00,Fed decision in January,,,,,,,,0.33,0.0125,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565,,,,,,,,,,,
2025-10-15 00:00:00,Fed decisions (Oct-Jan),,,,,,,,,,,,,,,,,,,,,,,,,0.255,0.47,0.095,0.125,,,,,,,,,,,,,,,,,,,0.032,0.0145,0.0215,,,,,,,
2025-10-15 00:00:00,Fed decisions (Sep-Dec),,,,,,,,,,,,,,,,,,,,,,,,0.0165,0.775,0.1105,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 00:00:00,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0365,,,,,
2025-10-15 00:00:00,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0195,,,,,
2025-10-15 00:00:00,How many Fed rate cuts in 2025,,,0.016,,,,0.165,,,0.745,0.055,0.0125,,0.0035,0.0025,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 00:00:00,How many Fed rate cuts in 2026,,0.075,0.135,0.025,0.0145,0.09,0.19,,,0.205,0.105,0.07,,0.05,0.045,0.035,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 00:00:00,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,,
2025-10-15 00:00:00,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0015,,0.0005,0.143,,,,,,,,,0.0005,0.0055,,,,0.002,0.116,0.104,0.0005,,,,0.049,0.53,,,,,,,,,0.0025,0.0005,0.004,
2025-10-15 00:00:00,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.215,,,,,,0.004,0.03,,0.0005,0.038,0.002,0.018,0.0055,0.35,0.19,0.0005,0.003,0.002,0.003,0.042,,,0.0025,,,,0.0045,,0.111,,0.002,0.0215,0.059
2025-10-16 00:00:00,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,,,,,
2025-10-16 00:00:00,Fed decision in December,,,,,,,,0.815,0.0095,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135,,,,,,,,,,,
2025-10-16 00:00:00,Fed decision in January,,,,,,,,0.33,0.01,,,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.575,,,,,,,,,,,
2025-10-16 00:00:00,Fed decisions (Oct-Jan),,,,,,,,,,,,,,,,,,,,,,,,,0.275,0.5,0.075,0.055,,,,,,,,,,,,,,,,,,,0.0315,0.0055,0.0075,,,,,,,
2025-10-16 00:00:00,Fed decisions (Sep-Dec),,,,,,,,,,,,,,,,,,,,,,,,0.0225,0.795,0.139,,0.0135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-16 00:00:00,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,
2025-10-16 00:00:00,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0215,,,,,
2025-10-16 00:00:00,How many Fed rate cuts in 2025,,,0.0135,,,,0.14,,,0.785,0.053,0.011,,0.0035,0.0025,,0.0035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-16 00:00:00,How many Fed rate cuts in 2026,,0.065,0.135,0.025,0.0145,0.088,0.195,,,0.205,0.105,0.07,,0.045,0.045,0.035,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-16 00:00:00,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0325,,,,,
2025-10-16 00:00:00,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0015,,0.0005,0.135,,,,,,,,,0.0005,0.0095,,,,0.002,0.192,0.0985,0.0005,,,,0.013,0.58,,,,,,,,,0.0025,0.0005,0.0105,
2025-10-16 00:00:00,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.135,,,,,,0.004,0.026,,0.0005,0.042,0.002,0.018,0.0055,0.325,0.19,0.0005,0.003,0.002,0.003,0.047,,,0.0025,,,,0.002,,0.114,,0.002,0.0265,0.061
2025-10-17 00:00:00,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0135,,,,,
2025-10-17 00:00:00,Fed decision in December,,,,,,,,0.825,0.0095,,,,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,,,,,,,,,,,
2025-10-17 00:00:00,Fed decision in January,,,,,,,,0.355,0.0085,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.525,,,,,,,,,,,
2025-10-17 00:00:00,Fed decisions (Oct-Jan),,,,,,,,,,,,,,,,,,,,,,,,,0.355,0.495,0.08,0.045,,,,,,,,,,,,,,,,,,,0.03,0.0025,0.006,,,,,,,
2025-10-17 00:00:00,Fed decisions (Sep-Dec),,,,,,,,,,,,,,,,,,,,,,,,0.013,0.805,0.076,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-17 00:00:00,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,
2025-10-17 00:00:00,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0225,,,,,
2025-10-17 00:00:00,How many Fed rate cuts in 2025,,,0.013,,,,0.115,,,0.755,0.08,0.0145,,0.0035,0.0025,,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-17 00:00:00,How many Fed rate cuts in 2026,,0.065,0.135,0.0265,0.014,0.077,0.195,,,0.21,0.105,0.065,,0.045,0.045,0.035,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-17 00:00:00,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0395,,,,,
2025-10-17 00:00:00,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0015,,0.0005,0.137,,,,,,,,,0.0005,0.004,,,,0.0015,0.1255,0.101,0.0005,,,,0.0045,0.625,,,,,,,,,0.002,0.0005,0.0095,
2025-10-17 00:00:00,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0005,0.0015,,,0.155,,,,,,0.004,0.02,,0.0005,0.032,0.0015,0.016,0.0035,0.33,0.185,0.0005,0.0025,0.0015,0.0025,0.043,,,0.0025,,,,0.002,,0.1175,,0.0015,0.026,0.0625
2025-10-18 00:00:00,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0135,,,,,
2025-10-18 00:00:00,Fed decision in December,,,,,,,,0.815,0.0095,,,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,
2025-10-18 00:00:00,Fed decision in January,,,,,,,,0.405,0.012,,,,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,
2025-10-18 00:00:00,Fed decisions (Oct-Jan),,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.455,0.065,0.025,,,,,,,,,,,,,,,,,,,0.0255,0.0035,0.012,,,,,,,
2025-10-18 00:00:00,Fed decisions (Sep-Dec),,,,,,,,,,,,,,,,,,,,,,,,0.016,0.845,0.088,,0.0145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-18 00:00:00,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0505,,,,,
2025-10-18 00:00:00,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0215,,,,,
2025-10-18 00:00:00,How many Fed rate cuts in 2025,,,0.008,,,,0.125,,,0.775,0.073,0.014,,0.0035,0.0025,,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-18 00:00:00,How many Fed rate cuts in 2026,,0.065,0.13,0.0265,0.014,0.076,0.195,,,0.21,0.125,0.065,,0.045,0.045,0.035,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-18 00:00:00,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,
2025-10-18 00:00:00,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0015,,0.0005,0.137,,,,,,,,,0.0005,0.0085,,,,0.0015,0.125,0.1015,0.0005,,,,0.011,0.615,,,,,,,,,0.002,0.0005,0.0275,
2025-10-18 00:00:00,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0005,0.0015,,,0.145,,,,,,0.004,0.011,,0.0005,0.0355,0.0015,0.016,0.003,0.355,0.185,0.0005,0.0025,0.0015,0.0025,0.042,,,0.0025,,,,0.002,,0.1155,,0.0015,0.027,0.0625
2025-10-19 00:00:00,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125,,,,,
2025-10-19 00:00:00,Fed decision in December,,,,,,,,0.815,0.0095,,,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,,,,,,,,,,,
2025-10-19 00:00:00,Fed decision in January,,,,,,,,0.395,0.0085,,,,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.485,,,,,,,,,,,
2025-10-19 00:00:00,Fed decisions (Oct-Jan),,,,,,,,,,,,,,,,,,,,,,,,,0.425,0.475,0.055,0.025,,,,,,,,,,,,,,,,,,,0.026,0.013,0.014,,,,,,,
2025-10-19 00:00:00,Fed decisions (Sep-Dec),,,,,,,,,,,,,,,,,,,,,,,,0.014,0.86,0.0855,,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-19 00:00:00,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,
2025-10-19 00:00:00,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0185,,,,,
2025-10-19 00:00:00,How many Fed rate cuts in 2025,,,0.011,,,,0.125,,,0.785,0.0675,0.0145,,0.0035,0.0025,,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-19 00:00:00,How many Fed rate cuts in 2026,,0.065,0.13,0.0265,0.0135,0.0755,0.19,,,0.205,0.135,0.065,,0.045,0.04,0.0305,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-19 00:00:00,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,,,,,
2025-10-19 00:00:00,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0015,,0.0005,0.137,,,,,,,,,0.0005,0.009,,,,0.0015,0.125,0.1015,0.0005,,,,0.0115,0.625,,,,,,,,,0.002,0.0005,0.0235,
2025-10-19 00:00:00,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0005,0.0015,,,0.15,,,,,,0.004,0.011,,0.0005,0.037,0.0015,0.0165,0.0045,0.345,0.185,0.0005,0.0025,0.0015,0.0025,0.042,,,0.0025,,,,0.002,,0.1155,,0.0015,0.027,0.0625
2025-10-20 00:00:00,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125,,,,,
2025-10-20 00:00:00,Fed decision in December,,,,,,,,0.83,0.0095,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,,,,,,,,,,,
2025-10-20 00:00:00,Fed decision in January,,,,,,,,0.385,0.0085,,,,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,,,,,
2025-10-20 00:00:00,Fed decisions (Oct-Jan),,,,,,,,,,,,,,,,,,,,,,,,,0.425,0.475,0.05,0.0245,,,,,,,,,,,,,,,,,,,0.027,0.009,0.0085,,,,,,,
2025-10-20 00:00:00,Fed decisions (Sep-Dec),,,,,,,,,,,,,,,,,,,,,,,,0.0145,0.86,0.1065,,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-20 00:00:00,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,
2025-10-20 00:00:00,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0195,,,,,
2025-10-20 00:00:00,How many Fed rate cuts in 2025,,,0.0115,,,,0.12,,,0.79,0.056,0.0135,,0.004,0.0025,,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-20 00:00:00,How many Fed rate cuts in 2026,,0.065,0.13,0.0265,0.013,0.0965,0.19,,,0.21,0.14,0.06,,0.045,0.04,0.0305,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-20 00:00:00,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0425,,,,,
2025-10-20 00:00:00,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0015,,0.0005,0.137,,,,,,,,,0.0005,0.006,,,,0.0015,0.124,0.1015,0.0005,,,,0.0115,0.615,,,,,,,,,0.002,0.0005,0.026,
2025-10-20 00:00:00,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0005,0.0015,,,0.22,,,,,,0.003,0.0055,,0.0005,0.0255,0.0015,0.0065,0.0015,0.375,0.145,0.0005,0.002,0.0015,0.002,0.014,,,0.0025,,,,0.0015,,0.1015,,0.0015,0.025,0.052
2025-10-21 00:00:00,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125,,,,,
2025-10-21 00:00:00,Fed decision in December,,,,,,,,0.83,0.0095,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,
2025-10-21 00:00:00,Fed decision in January,,,,,,,,0.395,0.024,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.445,,,,,,,,,,,
2025-10-21 00:00:00,Fed decisions (Oct-Jan),,,,,,,,,,,,,,,,,,,,,,,,,0.425,0.485,0.05,0.0255,,,,,,,,,,,,,,,,,,,0.0275,0.0095,0.0125,,,,,,,
2025-10-21 00:00:00,Fed decisions (Sep-Dec),,,,,,,,,,,,,,,,,,,,,,,,0.013,0.85,0.1135,,0.0145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-21 00:00:00,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0475,,,,,
2025-10-21 00:00:00,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,,
2025-10-21 00:00:00,How many Fed rate cuts in 2025,,,0.0085,,,,0.13,,,0.795,0.054,0.013,,0.004,0.0025,,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-21 00:00:00,How many Fed rate cuts in 2026,,0.06,0.115,0.0215,0.0115,0.0945,0.255,,,0.205,0.105,0.055,,0.04,0.0355,0.0285,,0.0145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-21 00:00:00,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,
2025-10-21 00:00:00,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0015,,0.0005,0.136,,,,,,,,,0.0005,0.0015,,,,0.0015,0.138,0.0875,0.0005,,,,0.006,0.64,,,,,,,,,0.0015,0.0005,0.0085,
2025-10-21 00:00:00,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0005,0.0015,,,0.235,,,,,,0.0055,0.0195,,0.0005,0.0245,0.001,0.0095,0.0015,0.385,0.15,0.0005,0.002,0.0015,0.002,0.0145,,,0.0025,,,,0.0015,,0.095,,0.001,0.0255,0.053
2025-10-22 00:00:00,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,,,
2025-10-22 00:00:00,Fed decision in December,,,,,,,,0.845,0.0095,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,
2025-10-22 00:00:00,Fed decision in January,,,,,,,,0.41,0.0105,,,,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,,,,,
2025-10-22 00:00:00,Fed decisions (Oct-Jan),,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.485,0.045,0.0255,,,,,,,,,,,,,,,,,,,0.0275,0.0085,0.0135,,,,,,,
2025-10-22 00:00:00,Fed decisions (Sep-Dec),,,,,,,,,,,,,,,,,,,,,,,,0.0145,0.845,0.105,,0.0145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-22 00:00:00,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,,,,,
2025-10-22 00:00:00,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,,,,
